    0.408163    0.102041    0.032869
    0.428571    0.102041    0.033659
    0.448980    0.102041    0.034262
    0.469388    0.102041    0.034670
    0.489796    0.102041    0.034875
    0.510204    0.102041    0.034875
    0.530612    0.102041    0.034670
    0.551020    0.102041    0.034262
    0.571429    0.102041    0.033659
    0.591837    0.102041    0.032869
    0.612245    0.102041    0.031904
    0.632653    0.102041    0.030777
    0.653061    0.102041    0.029505
    0.673469    0.102041    0.028104
    0.693878    0.102041    0.026592
    0.714286    0.102041    0.024987
    0.734694    0.102041    0.023307
    0.755102    0.102041    0.021569
    0.775510    0.102041    0.019787
    0.795918    0.102041    0.017978
    0.816327    0.102041    0.016153
    0.836735    0.102041    0.014322
    0.857143    0.102041    0.012493
    0.877551    0.102041    0.010673
    0.897959    0.102041    0.008865
    0.918367    0.102041    0.007070
    0.938776    0.102041    0.005289
    0.959184    0.102041    0.003519
    0.979592    0.102041    0.001757
    1.000000    0.102041    0.000000
    0.000000    0.122449    0.000000
    0.020408    0.122449    0.002116
    0.040816    0.122449    0.004237
    0.061224    0.122449    0.006367
    0.081633    0.122449    0.008512
    0.102041    0.122449    0.010673
    0.122449    0.122449    0.012850
    0.142857    0.122449    0.015041
    0.163265    0.122449    0.017243
    0.183673    0.122449    0.019447
    0.204082    0.122449    0.021645
    0.224490    0.122449    0.023823
    0.244898    0.122449    0.025967
    0.265306    0.122449    0.028060
    0.285714    0.122449    0.030083
    0.306122    0.122449    0.032015
    0.326531    0.122449    0.033835
    0.346939    0.122449    0.035521
    0.367347    0.122449    0.037053
    0.387755    0.122449    0.038409
    0.408163    0.122449    0.039571
    0.428571    0.122449    0.040522
    0.448980    0.122449    0.041249
    0.469388    0.122449    0.041739
    0.489796    0.122449    0.041986
    0.510204    0.122449    0.041986
    0.530612    0.122449    0.041739
    0.551020    0.122449    0.041249
    0.571429    0.122449    0.040522
    0.591837    0.122449    0.039571
    0.612245    0.122449    0.038409
    0.632653    0.122449    0.037053
    0.653061    0.122449    0.035521
    0.673469    0.122449    0.033835
    0.693878    0.122449    0.032015
    0.714286    0.122449    0.030083
    0.734694    0.122449    0.028060
    0.755102    0.122449    0.025967
    0.775510    0.122449    0.023823
    0.795918    0.122449    0.021645
    0.816327    0.122449    0.019447
    0.836735    0.122449    0.017243
    0.857143    0.122449    0.015041
    0.877551    0.122449    0.012850
    0.897959    0.122449    0.010673
    0.918367    0.122449    0.008512
    0.938776    0.122449    0.006367
    0.959184    0.122449    0.004237
    0.979592    0.122449    0.002116
    1.000000    0.122449    0.000000
    0.000000    0.142857    0.000000
    0.020408    0.142857    0.002476
    0.040816    0.142857    0.004959
    0.061224    0.142857    0.007453
    0.081633    0.142857    0.009964
    0.102041    0.142857    0.012493
    0.122449    0.142857    0.015041
    0.142857    0.142857    0.017606
    0.163265    0.142857    0.020183
    0.183673    0.142857    0.022763
    0.204082    0.142857    0.025336
    0.224490    0.142857    0.027885
    0.244898    0.142857    0.030395
    0.265306    0.142857    0.032845
    0.285714    0.142857    0.035212
    0.306122    0.142857    0.037473
    0.326531    0.142857    0.039603
    0.346939    0.142857    0.041577
    0.367347    0.142857    0.043370
    0.387755    0.142857    0.044957
    0.408163    0.142857    0.046317
    0.428571    0.142857    0.047430
    0.448980    0.142857    0.048280
    0.469388    0.142857    0.048854
    0.489796    0.142857    0.049143
    0.510204    0.142857    0.049143
    0.530612    0.142857    0.048854
    0.551020    0.142857    0.048280
    0.571429    0.142857    0.047430
    0.591837    0.142857    0.046317
    0.612245    0.142857    0.044957
    0.632653    0.142857    0.043370
    0.653061    0.142857    0.041577
    0.673469    0.142857    0.039603
    0.693878    0.142857    0.037473
    0.714286    0.142857    0.035212
    0.734694    0.142857    0.032845
    0.755102    0.142857    0.030395
